CONTROLN,merged_labels,neigh_labels,hist_labels
156327,0,1,1
156328,0,1,1
156335,0,1,1
156341,1,1,0
156343,0,1,1
156344,0,1,1
156346,0,1,1
156348,1,1,0
156350,0,1,1
156354,1,1,0
156366,0,1,1
156371,0,1,1
156375,1,1,0
156378,1,1,0
156380,0,1,1
156383,0,1,1
156397,0,1,1
156401,0,1,1
156402,1,1,0
156406,1,1,0
156407,0,1,1
156408,1,1,0
156410,0,1,1
156416,0,1,1
156417,1,1,0
156419,0,1,1
156423,1,1,0
156428,1,1,0
156431,1,1,0
156434,3,0,1
156449,1,1,0
156451,1,1,0
156453,2,0,0
156454,1,1,0
156455,0,1,1
156456,1,1,0
156458,0,1,1
156459,1,1,0
156461,1,1,0
156462,0,1,1
156464,1,1,0
156469,0,1,1
156472,0,1,1
156473,1,1,0
156477,0,1,1
156478,1,1,0
156483,0,1,1
156488,0,1,1
156493,0,1,1
156499,0,1,1
156502,1,1,0
156503,0,1,1
156505,0,1,1
156507,1,1,0
156508,1,1,0
156509,1,1,0
156510,0,1,1
156513,1,1,0
156514,1,1,0
156522,0,1,1
156523,0,1,1
156531,1,1,0
156532,0,1,1
156537,1,1,0
156538,1,1,0
156546,2,0,0
156552,1,1,0
156555,1,1,0
156557,1,1,0
156559,1,1,0
156563,0,1,1
156567,0,1,1
156571,0,1,1
156572,1,1,0
156573,0,1,1
156575,0,1,1
156576,0,1,1
156578,0,1,1
156584,0,1,1
156586,0,1,1
156591,0,1,1
156593,1,1,0
156598,0,1,1
156599,0,1,1
156600,1,1,0
156602,0,1,1
156604,0,1,1
156605,1,1,0
156608,1,1,0
156610,0,1,1
156611,1,1,0
156614,3,0,1
156615,1,1,0
156618,0,1,1
156626,1,1,0
156627,1,1,0
156628,0,1,1
156632,0,1,1
156637,1,1,0
156639,1,1,0
156644,1,1,0
156653,0,1,1
156655,0,1,1
156657,2,0,0
156658,0,1,1
156660,0,1,1
156671,0,1,1
156672,1,1,0
156674,1,1,0
156675,1,1,0
156677,1,1,0
156678,0,1,1
156680,3,0,1
156687,0,1,1
156690,1,1,0
156691,0,1,1
156692,0,1,1
156694,3,0,1
156695,0,1,1
156696,1,1,0
156697,0,1,1
156698,1,1,0
156700,1,1,0
156706,1,1,0
156707,0,1,1
156714,1,1,0
156715,0,1,1
156725,1,1,0
156727,1,1,0
156728,0,1,1
156729,0,1,1
156732,1,1,0
156734,1,1,0
156735,1,1,0
156740,2,0,0
156743,0,1,1
156745,1,1,0
156747,0,1,1
156753,0,1,1
156755,1,1,0
156756,0,1,1
156758,1,1,0
156760,0,1,1
156761,1,1,0
156764,1,1,0
156767,1,1,0
156768,1,1,0
156770,0,1,1
156773,0,1,1
156775,1,1,0
156781,1,1,0
156785,0,1,1
156790,0,1,1
156793,0,1,1
156794,0,1,1
156795,0,1,1
156799,0,1,1
156807,0,1,1
156813,1,1,0
156814,1,1,0
156816,1,1,0
156821,0,1,1
156822,0,1,1
156824,0,1,1
156828,1,1,0
156830,1,1,0
156838,3,0,1
156841,1,1,0
156847,0,1,1
156848,0,1,1
156854,1,1,0
156863,0,1,1
156869,0,1,1
156871,0,1,1
156872,0,1,1
156873,0,1,1
156876,1,1,0
156878,0,1,1
156880,1,1,0
156881,1,1,0
156884,0,1,1
156885,0,1,1
156888,1,1,0
156889,1,1,0
156891,0,1,1
156897,1,1,0
156903,1,1,0
156905,1,1,0
156908,1,1,0
156910,0,1,1
156911,1,1,0
156912,1,1,0
156913,0,1,1
156916,1,1,0
156918,0,1,1
156922,0,1,1
156926,1,1,0
156927,0,1,1
156929,0,1,1
156930,1,1,0
156936,0,1,1
156939,1,1,0
156944,1,1,0
156946,1,1,0
156948,0,1,1
156949,0,1,1
156950,1,1,0
156954,1,1,0
156955,1,1,0
156959,0,1,1
156960,3,0,1
156961,1,1,0
156965,1,1,0
156968,0,1,1
156971,1,1,0
156977,1,1,0
156987,0,1,1
156989,1,1,0
156993,1,1,0
156996,1,1,0
156997,0,1,1
157001,0,1,1
157003,1,1,0
157005,1,1,0
157007,1,1,0
157008,1,1,0
157017,0,1,1
157020,1,1,0
157022,0,1,1
157024,0,1,1
157026,0,1,1
157032,0,1,1
157033,0,1,1
157034,1,1,0
157036,1,1,0
157039,1,1,0
157048,1,1,0
157051,0,1,1
157052,0,1,1
157054,1,1,0
157058,1,1,0
157059,0,1,1
157060,1,1,0
157063,0,1,1
157064,1,1,0
157066,1,1,0
157072,0,1,1
157074,1,1,0
157077,0,1,1
157081,1,1,0
157086,0,1,1
157088,0,1,1
157089,0,1,1
157090,1,1,0
157091,1,1,0
157093,1,1,0
157095,1,1,0
157097,0,1,1
157099,0,1,1
157100,1,1,0
157104,1,1,0
157105,0,1,1
157106,1,1,0
157108,0,1,1
157120,0,1,1
157123,0,1,1
157125,0,1,1
157126,0,1,1
157128,0,1,1
157131,0,1,1
157136,1,1,0
157147,0,1,1
157151,1,1,0
157157,1,1,0
157161,1,1,0
157170,1,1,0
157171,0,1,1
157174,0,1,1
157176,0,1,1
157182,0,1,1
157185,1,1,0
157196,1,1,0
157199,3,0,1
157205,0,1,1
157210,3,0,1
157212,0,1,1
157213,0,1,1
157214,1,1,0
157215,1,1,0
157219,0,1,1
157223,0,1,1
157226,0,1,1
157231,0,1,1
157249,0,1,1
157250,0,1,1
157253,2,0,0
157260,0,1,1
157272,0,1,1
157275,1,1,0
157277,1,1,0
157287,0,1,1
157288,1,1,0
157290,0,1,1
157292,0,1,1
157293,1,1,0
157299,0,1,1
157300,1,1,0
157303,1,1,0
157309,1,1,0
157310,0,1,1
157311,0,1,1
157313,0,1,1
157314,0,1,1
157316,0,1,1
157317,1,1,0
157318,1,1,0
157319,1,1,0
157322,0,1,1
157324,1,1,0
157327,1,1,0
157329,1,1,0
157335,0,1,1
157336,1,1,0
157339,1,1,0
157343,0,1,1
157345,1,1,0
157352,1,1,0
157363,1,1,0
157367,1,1,0
157369,1,1,0
157374,0,1,1
157382,0,1,1
157384,1,1,0
157385,1,1,0
157387,0,1,1
157390,1,1,0
157396,0,1,1
157398,0,1,1
157400,1,1,0
157402,0,1,1
157407,0,1,1
157409,1,1,0
157411,0,1,1
157412,1,1,0
157417,0,1,1
157420,0,1,1
157421,1,1,0
157422,0,1,1
157423,0,1,1
157425,2,0,0
157426,1,1,0
157428,0,1,1
157429,1,1,0
157430,0,1,1
157433,0,1,1
157441,0,1,1
157445,1,1,0
157446,0,1,1
157449,0,1,1
157455,0,1,1
157460,0,1,1
157464,0,1,1
157467,0,1,1
157472,1,1,0
157475,0,1,1
157476,1,1,0
157477,1,1,0
157480,1,1,0
157481,1,1,0
157483,1,1,0
157484,1,1,0
157485,0,1,1
157486,0,1,1
157489,0,1,1
157490,1,1,0
157492,0,1,1
157501,1,1,0
157502,0,1,1
157505,0,1,1
157508,0,1,1
157509,1,1,0
157510,0,1,1
157512,0,1,1
157525,1,1,0
157526,0,1,1
157528,0,1,1
157529,0,1,1
157530,1,1,0
157534,2,0,0
157535,1,1,0
157538,1,1,0
157540,0,1,1
157542,1,1,0
157543,0,1,1
157544,1,1,0
157545,1,1,0
157547,0,1,1
157552,0,1,1
157559,0,1,1
157560,0,1,1
157561,2,0,0
157562,0,1,1
157569,0,1,1
157574,0,1,1
157576,1,1,0
157582,1,1,0
157583,0,1,1
157588,1,1,0
157589,0,1,1
157592,1,1,0
157593,0,1,1
157594,1,1,0
157596,1,1,0
157597,1,1,0
157599,0,1,1
157603,0,1,1
157605,1,1,0
157609,0,1,1
157612,1,1,0
157614,0,1,1
157615,1,1,0
157617,1,1,0
157619,2,0,0
157629,0,1,1
157636,1,1,0
157639,0,1,1
157640,0,1,1
157642,0,1,1
157646,0,1,1
157649,0,1,1
157654,1,1,0
157656,1,1,0
157657,1,1,0
157658,1,1,0
157659,0,1,1
157660,0,1,1
157662,0,1,1
157664,0,1,1
157665,1,1,0
157670,1,1,0
157674,0,1,1
157675,1,1,0
157676,0,1,1
157680,1,1,0
157681,3,0,1
157684,0,1,1
157685,0,1,1
157687,1,1,0
157689,0,1,1
157691,0,1,1
157692,0,1,1
157694,1,1,0
157706,1,1,0
157707,1,1,0
157708,1,1,0
157709,0,1,1
157711,1,1,0
157712,0,1,1
157713,1,1,0
157714,1,1,0
157715,1,1,0
157717,0,1,1
157719,2,0,0
157722,1,1,0
157723,0,1,1
157725,1,1,0
157728,0,1,1
157732,0,1,1
157733,1,1,0
157738,1,1,0
157739,0,1,1
157750,1,1,0
157753,1,1,0
157754,1,1,0
157768,0,1,1
157770,0,1,1
157772,0,1,1
157775,1,1,0
157776,2,0,0
157782,1,1,0
157785,1,1,0
157788,0,1,1
157793,0,1,1
157795,0,1,1
157797,0,1,1
157801,1,1,0
157803,0,1,1
157805,0,1,1
157806,1,1,0
157807,0,1,1
157808,1,1,0
157809,0,1,1
157812,0,1,1
157815,1,1,0
157816,2,0,0
157817,1,1,0
157820,1,1,0
157824,1,1,0
157826,1,1,0
157828,1,1,0
157829,1,1,0
157832,1,1,0
157838,1,1,0
157839,1,1,0
157840,1,1,0
157841,1,1,0
157843,1,1,0
157855,0,1,1
157856,0,1,1
157858,1,1,0
157860,1,1,0
157863,0,1,1
157869,0,1,1
157872,0,1,1
157883,0,1,1
157884,1,1,0
157889,1,1,0
157897,1,1,0
157899,1,1,0
157900,0,1,1
157901,0,1,1
157903,0,1,1
157904,1,1,0
157905,0,1,1
157906,0,1,1
157910,0,1,1
157912,0,1,1
157914,1,1,0
157915,1,1,0
157918,1,1,0
157929,0,1,1
157930,1,1,0
157931,0,1,1
157933,1,1,0
157934,0,1,1
157935,0,1,1
157936,1,1,0
157937,1,1,0
157940,0,1,1
157943,0,1,1
157944,0,1,1
157947,1,1,0
157948,1,1,0
157949,1,1,0
157951,1,1,0
157954,1,1,0
157956,1,1,0
157960,1,1,0
157961,1,1,0
157964,1,1,0
157967,0,1,1
157970,1,1,0
157977,0,1,1
157979,0,1,1
157981,1,1,0
157983,0,1,1
157985,0,1,1
157986,0,1,1
157987,0,1,1
157988,1,1,0
157991,0,1,1
157993,0,1,1
157995,1,1,0
158000,0,1,1
158003,1,1,0
158004,0,1,1
158009,0,1,1
158013,1,1,0
158014,1,1,0
158016,1,1,0
158020,0,1,1
158021,1,1,0
158022,1,1,0
158024,1,1,0
158025,3,0,1
158029,1,1,0
158039,0,1,1
158044,0,1,1
158045,1,1,0
158046,0,1,1
158048,0,1,1
158053,1,1,0
158056,1,1,0
158071,0,1,1
158073,1,1,0
158082,1,1,0
158086,3,0,1
158087,0,1,1
158088,1,1,0
158090,0,1,1
158092,1,1,0
158094,0,1,1
158098,0,1,1
158105,0,1,1
158111,0,1,1
158118,1,1,0
158119,2,0,0
158120,0,1,1
158121,0,1,1
158123,0,1,1
158124,1,1,0
158125,0,1,1
158128,0,1,1
158130,1,1,0
158131,0,1,1
158133,2,0,0
158143,2,0,0
158154,1,1,0
158160,0,1,1
158163,0,1,1
158164,1,1,0
158173,0,1,1
158174,1,1,0
158180,0,1,1
158183,1,1,0
158185,1,1,0
158187,0,1,1
158189,1,1,0
158195,0,1,1
158196,0,1,1
158197,0,1,1
158198,0,1,1
158199,1,1,0
158200,1,1,0
158203,0,1,1
158205,1,1,0
158208,0,1,1
158211,0,1,1
158213,1,1,0
158215,1,1,0
158218,1,1,0
158229,0,1,1
158237,1,1,0
158242,0,1,1
158245,1,1,0
158256,1,1,0
158258,1,1,0
158264,0,1,1
158265,0,1,1
158266,0,1,1
158267,1,1,0
158268,0,1,1
158269,1,1,0
158271,1,1,0
158274,0,1,1
158275,1,1,0
158280,0,1,1
158284,0,1,1
158287,0,1,1
158294,0,1,1
158296,1,1,0
158297,0,1,1
158300,0,1,1
158307,1,1,0
158313,1,1,0
158318,0,1,1
158322,1,1,0
158328,0,1,1
158332,1,1,0
158334,1,1,0
158341,1,1,0
158346,1,1,0
158347,1,1,0
158349,1,1,0
158356,1,1,0
158360,1,1,0
158362,0,1,1
158364,1,1,0
158365,0,1,1
158366,1,1,0
158370,1,1,0
158371,0,1,1
158372,1,1,0
158375,1,1,0
158379,0,1,1
158381,1,1,0
158387,1,1,0
158388,1,1,0
158389,1,1,0
158390,2,0,0
158392,1,1,0
158394,1,1,0
158396,0,1,1
158403,0,1,1
158413,0,1,1
158414,0,1,1
158417,1,1,0
158419,1,1,0
158426,1,1,0
158432,0,1,1
158436,1,1,0
158437,1,1,0
158444,1,1,0
158451,0,1,1
158454,1,1,0
158458,0,1,1
158462,1,1,0
158465,1,1,0
158467,0,1,1
158472,0,1,1
158474,1,1,0
158476,1,1,0
158477,0,1,1
158481,0,1,1
158487,0,1,1
158489,0,1,1
158491,1,1,0
158494,0,1,1
158495,1,1,0
158497,1,1,0
158500,0,1,1
158503,1,1,0
158511,0,1,1
158513,1,1,0
158515,0,1,1
158516,0,1,1
158522,1,1,0
158526,0,1,1
158532,1,1,0
158534,0,1,1
158536,0,1,1
158540,1,1,0
158541,0,1,1
158542,1,1,0
158543,1,1,0
158548,1,1,0
158550,0,1,1
158551,1,1,0
158559,0,1,1
158560,1,1,0
158563,1,1,0
158564,1,1,0
158566,0,1,1
158567,1,1,0
158568,1,1,0
158573,1,1,0
158580,1,1,0
158582,0,1,1
158583,1,1,0
158587,1,1,0
158588,1,1,0
158590,3,0,1
158592,0,1,1
158593,1,1,0
158595,1,1,0
158601,0,1,1
158603,2,0,0
158605,0,1,1
158610,1,1,0
158612,0,1,1
158613,0,1,1
158614,0,1,1
158615,0,1,1
158620,0,1,1
158627,0,1,1
158633,0,1,1
158634,1,1,0
158635,0,1,1
158646,1,1,0
158654,0,1,1
158658,3,0,1
158659,1,1,0
158660,1,1,0
158662,1,1,0
158666,1,1,0
158668,0,1,1
158669,1,1,0
158671,1,1,0
158672,1,1,0
158673,1,1,0
158674,0,1,1
158676,1,1,0
158678,1,1,0
158679,1,1,0
158688,1,1,0
158690,0,1,1
158691,0,1,1
158692,0,1,1
158697,1,1,0
158703,1,1,0
158704,0,1,1
158707,2,0,0
158711,1,1,0
158712,2,0,0
158714,1,1,0
158718,0,1,1
158726,0,1,1
158727,0,1,1
158729,1,1,0
158730,0,1,1
158737,0,1,1
158738,1,1,0
158739,1,1,0
158740,0,1,1
158747,1,1,0
158751,0,1,1
158753,0,1,1
158754,0,1,1
158755,1,1,0
158756,0,1,1
158760,1,1,0
158764,1,1,0
158767,1,1,0
158773,0,1,1
158780,0,1,1
158784,0,1,1
158788,0,1,1
158790,1,1,0
158793,2,0,0
158794,1,1,0
158795,2,0,0
158798,0,1,1
158803,1,1,0
158804,1,1,0
158806,1,1,0
158808,1,1,0
158812,3,0,1
158813,1,1,0
158815,1,1,0
158816,1,1,0
158817,1,1,0
158818,0,1,1
158822,0,1,1
158823,3,0,1
158829,0,1,1
158837,1,1,0
158841,0,1,1
158843,2,0,0
158844,2,0,0
158845,3,0,1
158847,2,0,0
158848,2,0,0
158849,3,0,1
158863,0,1,1
158864,0,1,1
158865,0,1,1
158870,0,1,1
158875,3,0,1
158876,3,0,1
158883,2,0,0
158899,3,0,1
158900,3,0,1
158906,2,0,0
158923,0,1,1
158926,1,1,0
158927,1,1,0
158930,1,1,0
158932,1,1,0
158934,0,1,1
158935,1,1,0
158937,0,1,1
158938,0,1,1
158940,1,1,0
158941,0,1,1
158943,1,1,0
158947,0,1,1
158955,1,1,0
158959,0,1,1
158960,0,1,1
158967,1,1,0
158970,0,1,1
158972,1,1,0
158974,0,1,1
158976,1,1,0
158977,1,1,0
158979,1,1,0
158980,0,1,1
158983,0,1,1
158987,1,1,0
158992,0,1,1
158995,0,1,1
158996,0,1,1
158997,1,1,0
158999,1,1,0
159000,0,1,1
159007,1,1,0
159013,0,1,1
159014,1,1,0
159024,0,1,1
159026,1,1,0
159028,0,1,1
159029,1,1,0
159038,0,1,1
159039,1,1,0
159047,0,1,1
159048,0,1,1
159051,2,0,0
159053,2,0,0
159054,2,0,0
159055,3,0,1
159056,2,0,0
159059,2,0,0
159060,0,1,1
159061,2,0,0
159064,0,1,1
159065,2,0,0
159068,2,0,0
159070,2,0,0
159073,2,0,0
159077,0,1,1
159081,0,1,1
159089,1,1,0
159091,1,1,0
159093,0,1,1
159096,0,1,1
159097,1,1,0
159099,1,1,0
159101,0,1,1
159103,0,1,1
159104,0,1,1
159105,1,1,0
159106,0,1,1
159107,1,1,0
159109,0,1,1
159110,1,1,0
159113,0,1,1
159115,1,1,0
159116,0,1,1
159118,0,1,1
159120,0,1,1
159125,1,1,0
159128,2,0,0
159130,1,1,0
159133,0,1,1
159147,0,1,1
159148,0,1,1
159149,1,1,0
159152,1,1,0
159155,0,1,1
159156,1,1,0
159159,0,1,1
159162,0,1,1
159163,0,1,1
159164,0,1,1
159165,0,1,1
159167,0,1,1
159171,0,1,1
159172,1,1,0
159174,1,1,0
159177,1,1,0
159178,1,1,0
159180,0,1,1
159184,1,1,0
159185,0,1,1
159187,0,1,1
159191,0,1,1
159193,3,0,1
159195,1,1,0
159199,0,1,1
159203,3,0,1
159205,2,0,0
159207,0,1,1
159209,0,1,1
159210,2,0,0
159214,0,1,1
159218,1,1,0
159221,0,1,1
159224,2,0,0
159226,0,1,1
159227,0,1,1
159230,1,1,0
159235,0,1,1
159239,0,1,1
159242,1,1,0
159243,0,1,1
159244,0,1,1
159245,0,1,1
159248,1,1,0
159249,0,1,1
159253,0,1,1
159256,1,1,0
159257,0,1,1
159261,0,1,1
159263,1,1,0
159264,1,1,0
159265,0,1,1
159267,1,1,0
159273,1,1,0
159280,0,1,1
159284,1,1,0
159285,0,1,1
159290,1,1,0
159297,0,1,1
159303,1,1,0
159304,0,1,1
159306,1,1,0
159307,3,0,1
159310,0,1,1
159316,0,1,1
159320,0,1,1
159328,1,1,0
159330,0,1,1
159331,3,0,1
159345,1,1,0
159348,1,1,0
159349,1,1,0
159352,0,1,1
159354,2,0,0
159358,1,1,0
159361,1,1,0
159362,2,0,0
159370,0,1,1
159373,1,1,0
159374,1,1,0
159376,1,1,0
159379,0,1,1
159385,0,1,1
159393,1,1,0
159394,1,1,0
159402,0,1,1
159404,1,1,0
159406,1,1,0
159410,0,1,1
159411,0,1,1
159414,0,1,1
159421,0,1,1
159425,0,1,1
159428,1,1,0
159432,2,0,0
159433,2,0,0
159436,2,0,0
159439,2,0,0
159441,2,0,0
159442,2,0,0
159445,0,1,1
159450,2,0,0
159451,1,1,0
159453,2,0,0
159454,3,0,1
159455,2,0,0
159457,2,0,0
159458,2,0,0
159459,1,1,0
159460,2,0,0
159462,2,0,0
159464,3,0,1
159465,2,0,0
159468,2,0,0
159469,2,0,0
159472,2,0,0
159474,3,0,1
159475,3,0,1
159477,3,0,1
159480,2,0,0
159481,2,0,0
159482,2,0,0
159487,3,0,1
159491,2,0,0
159493,1,1,0
159494,2,0,0
159496,3,0,1
159504,2,0,0
159506,1,1,0
159515,2,0,0
159519,3,0,1
159520,1,1,0
159521,2,0,0
159524,2,0,0
159527,3,0,1
159528,3,0,1
159529,3,0,1
159531,2,0,0
159533,3,0,1
159534,3,0,1
159538,2,0,0
159548,2,0,0
159550,3,0,1
159552,3,0,1
159553,1,1,0
159560,2,0,0
159561,3,0,1
159562,2,0,0
159575,3,0,1
159577,2,0,0
159578,3,0,1
159581,2,0,0
159583,3,0,1
159587,2,0,0
159588,0,1,1
159591,3,0,1
159593,3,0,1
159597,3,0,1
159600,3,0,1
159601,2,0,0
159611,1,1,0
159617,2,0,0
159622,2,0,0
159624,3,0,1
159626,1,1,0
159628,2,0,0
159636,3,0,1
159640,1,1,0
159646,0,1,1
159648,3,0,1
159653,3,0,1
159655,2,0,0
159656,2,0,0
159657,3,0,1
159659,2,0,0
159662,1,1,0
159669,3,0,1
159671,3,0,1
159672,3,0,1
159673,3,0,1
159675,1,1,0
159677,2,0,0
159678,2,0,0
159680,3,0,1
159682,2,0,0
159683,2,0,0
159685,2,0,0
159686,2,0,0
159688,3,0,1
159690,3,0,1
159693,3,0,1
159697,2,0,0
159700,2,0,0
159701,3,0,1
159704,3,0,1
159707,2,0,0
159711,2,0,0
159716,3,0,1
159717,3,0,1
159725,2,0,0
159727,3,0,1
159729,2,0,0
159730,3,0,1
159739,0,1,1
159741,1,1,0
159744,1,1,0
159745,1,1,0
159746,1,1,0
159748,1,1,0
159750,1,1,0
159751,0,1,1
159754,1,1,0
159755,3,0,1
159759,1,1,0
159760,0,1,1
159762,1,1,0
159763,1,1,0
159766,3,0,1
159768,2,0,0
159771,3,0,1
159776,3,0,1
159777,3,0,1
159778,3,0,1
159785,2,0,0
159786,0,1,1
159790,0,1,1
159791,1,1,0
159792,0,1,1
159795,1,1,0
159797,0,1,1
159798,0,1,1
159801,0,1,1
159807,1,1,0
159812,3,0,1
159813,0,1,1
159814,1,1,0
159818,1,1,0
159819,0,1,1
159821,0,1,1
159825,3,0,1
159826,3,0,1
159833,0,1,1
159834,1,1,0
159837,0,1,1
159843,0,1,1
159849,1,1,0
159851,1,1,0
159852,1,1,0
159855,1,1,0
159858,1,1,0
159859,0,1,1
159863,0,1,1
159865,0,1,1
159866,0,1,1
159868,1,1,0
159869,1,1,0
159876,1,1,0
159879,1,1,0
159883,1,1,0
159884,1,1,0
159888,1,1,0
159891,1,1,0
159903,1,1,0
159910,0,1,1
159911,1,1,0
159913,0,1,1
159918,0,1,1
159922,1,1,0
159923,0,1,1
159924,0,1,1
159929,1,1,0
159931,1,1,0
159932,1,1,0
159937,2,0,0
159939,1,1,0
159943,2,0,0
159946,1,1,0
159947,1,1,0
159953,0,1,1
159956,0,1,1
159958,1,1,0
159959,0,1,1
159961,1,1,0
159962,3,0,1
159963,1,1,0
159964,1,1,0
159965,1,1,0
159967,0,1,1
159969,0,1,1
159970,0,1,1
159972,1,1,0
159973,1,1,0
159977,0,1,1
159979,1,1,0
159983,0,1,1
159994,0,1,1
159996,0,1,1
159998,0,1,1
159999,1,1,0
160002,1,1,0
160003,1,1,0
160004,0,1,1
160006,1,1,0
160012,1,1,0
160013,0,1,1
160015,1,1,0
160016,0,1,1
160019,1,1,0
160021,1,1,0
160022,0,1,1
160024,1,1,0
160032,0,1,1
160033,0,1,1
160034,1,1,0
160035,0,1,1
160036,0,1,1
160047,0,1,1
160064,0,1,1
160065,0,1,1
160066,1,1,0
160067,0,1,1
160068,0,1,1
160069,2,0,0
160074,0,1,1
160075,1,1,0
160085,3,0,1
160088,0,1,1
160089,0,1,1
160090,1,1,0
160091,3,0,1
160096,3,0,1
160097,1,1,0
160100,0,1,1
160103,2,0,0
160105,1,1,0
160106,0,1,1
160110,1,1,0
160114,2,0,0
160115,2,0,0
160118,0,1,1
160123,0,1,1
160124,0,1,1
160128,0,1,1
160129,0,1,1
160130,3,0,1
160138,3,0,1
160140,2,0,0
160141,3,0,1
160142,3,0,1
160143,3,0,1
160153,2,0,0
160156,3,0,1
160159,1,1,0
160171,1,1,0
160178,0,1,1
160180,1,1,0
160181,0,1,1
160182,0,1,1
160187,2,0,0
160188,2,0,0
160193,2,0,0
160194,2,0,0
160196,2,0,0
160198,3,0,1
160199,3,0,1
160202,2,0,0
160204,2,0,0
160205,1,1,0
160208,2,0,0
160209,1,1,0
160212,3,0,1
160213,3,0,1
160216,3,0,1
160217,3,0,1
160220,2,0,0
160221,3,0,1
160225,2,0,0
160226,2,0,0
160227,3,0,1
160230,3,0,1
160234,2,0,0
160236,3,0,1
160239,3,0,1
160240,2,0,0
160241,2,0,0
160250,2,0,0
160251,3,0,1
160252,2,0,0
160257,2,0,0
160258,1,1,0
160262,3,0,1
160263,3,0,1
160264,2,0,0
160278,3,0,1
160283,2,0,0
160284,3,0,1
160286,2,0,0
160291,2,0,0
160292,3,0,1
160293,0,1,1
160302,1,1,0
160303,1,1,0
160304,0,1,1
160306,0,1,1
160307,1,1,0
160308,1,1,0
160312,0,1,1
160313,0,1,1
160314,0,1,1
160317,1,1,0
160318,0,1,1
160331,0,1,1
160333,1,1,0
160334,1,1,0
160335,1,1,0
160336,0,1,1
160337,0,1,1
160339,1,1,0
160342,1,1,0
160346,1,1,0
160347,1,1,0
160349,1,1,0
160351,0,1,1
160354,2,0,0
160355,2,0,0
160356,3,0,1
160365,2,0,0
160368,2,0,0
160369,3,0,1
160370,2,0,0
160372,2,0,0
160373,3,0,1
160375,3,0,1
160388,2,0,0
160389,3,0,1
160392,2,0,0
160394,1,1,0
160395,2,0,0
160401,3,0,1
160403,3,0,1
160404,2,0,0
160409,2,0,0
160410,3,0,1
160412,2,0,0
160413,2,0,0
160416,2,0,0
160421,3,0,1
160422,3,0,1
160425,2,0,0
160428,2,0,0
160430,3,0,1
160433,3,0,1
160437,2,0,0
160438,2,0,0
160444,3,0,1
160454,2,0,0
160457,2,0,0
160461,1,1,0
160464,3,0,1
160465,3,0,1
160466,0,1,1
160468,3,0,1
160470,2,0,0
160471,2,0,0
160472,3,0,1
160483,1,1,0
160487,1,1,0
160488,1,1,0
160489,1,1,0
160493,0,1,1
160496,1,1,0
160498,1,1,0
160500,1,1,0
160506,0,1,1
160508,1,1,0
160509,0,1,1
160510,1,1,0
160511,0,1,1
160515,0,1,1
160523,0,1,1
160526,0,1,1
160528,1,1,0
160535,1,1,0
160537,0,1,1
160538,1,1,0
160541,3,0,1
160542,1,1,0
160543,2,0,0
160546,0,1,1
160547,0,1,1
160554,0,1,1
160560,0,1,1
160561,0,1,1
160563,1,1,0
160566,0,1,1
160567,1,1,0
160570,2,0,0
160572,3,0,1
160576,3,0,1
160577,3,0,1
160578,3,0,1
160579,2,0,0
160584,3,0,1
160585,3,0,1
160587,3,0,1
160589,2,0,0
160591,2,0,0
160593,3,0,1
160598,2,0,0
160599,2,0,0
160602,2,0,0
160603,3,0,1
160606,3,0,1
160607,1,1,0
160608,2,0,0
160609,3,0,1
160611,3,0,1
160622,3,0,1
160623,0,1,1
160624,2,0,0
160625,0,1,1
160626,3,0,1
160627,2,0,0
160632,1,1,0
160636,2,0,0
160640,0,1,1
160641,3,0,1
160645,2,0,0
160646,2,0,0
160647,3,0,1
160648,3,0,1
160650,3,0,1
160652,3,0,1
160657,3,0,1
160661,3,0,1
160662,2,0,0
160663,2,0,0
160665,3,0,1
160667,3,0,1
160674,2,0,0
160675,2,0,0
160676,2,0,0
160677,2,0,0
160682,0,1,1
160689,3,0,1
160694,1,1,0
160697,1,1,0
160702,1,1,0
160703,0,1,1
160704,1,1,0
160705,0,1,1
160709,1,1,0
160710,0,1,1
160712,0,1,1
160716,1,1,0
160719,0,1,1
160727,1,1,0
160729,2,0,0
160732,1,1,0
160734,1,1,0
160736,1,1,0
160739,3,0,1
160744,2,0,0
160748,1,1,0
160752,2,0,0
160756,1,1,0
160757,1,1,0
160759,2,0,0
160761,1,1,0
160763,0,1,1
160764,1,1,0
160766,1,1,0
160771,0,1,1
160772,2,0,0
160773,1,1,0
160775,0,1,1
160777,0,1,1
160780,0,1,1
160786,1,1,0
160787,0,1,1
160794,1,1,0
160795,0,1,1
160799,0,1,1
160803,3,0,1
160805,1,1,0
160811,0,1,1
160812,2,0,0
160813,2,0,0
160817,3,0,1
160818,3,0,1
160824,0,1,1
160827,0,1,1
160830,1,1,0
160833,1,1,0
160837,0,1,1
160839,1,1,0
160841,1,1,0
160843,1,1,0
160844,0,1,1
160846,2,0,0
160847,0,1,1
160849,0,1,1
160851,1,1,0
160853,2,0,0
160856,3,0,1
160857,0,1,1
160859,0,1,1
160861,0,1,1
160862,1,1,0
160864,0,1,1
160865,1,1,0
160867,0,1,1
160869,1,1,0
160879,1,1,0
160880,2,0,0
160881,1,1,0
160883,1,1,0
160887,3,0,1
160889,2,0,0
160890,1,1,0
160894,1,1,0
160899,1,1,0
160901,1,1,0
160905,1,1,0
160907,2,0,0
160909,0,1,1
160915,0,1,1
160919,1,1,0
